id,name,type,lat,lon,region,catalog_status,evaluation_mode,event_time,magnitude,magnitude_label
T1038b,T1038b,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2021-10-28 13:20:50.367 UTC,,Magnitude not reported
T1038a,T1038a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2021-10-28 11:16:03.867 UTC,,Magnitude not reported
S1038b,S1038b,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-28 11:09:40.362213 UTC,1.7,MW 1.7
S1038a,S1038a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-27 21:37:27.573768 UTC,,Magnitude not reported
S1037c,S1037c,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-27 16:15:49.830305 UTC,1.8,MW 1.8
S1037b,S1037b,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-27 15:42:31.292397 UTC,,Magnitude not reported
S1037a,S1037a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-27 14:20:54.137225 UTC,,Magnitude not reported
T1037a,T1037a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2021-10-27 12:46:48.217 UTC,,Magnitude not reported
S1036c,S1036c,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-26 15:28:48.257906 UTC,,Magnitude not reported
S1036b,S1036b,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-26 12:34:08.759077 UTC,,Magnitude not reported
T1036b,T1036b,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2021-10-26 11:46:05.867 UTC,,Magnitude not reported
S1036a,S1036a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-26 11:43:11.184055 UTC,,Magnitude not reported
T1036a,T1036a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2021-10-26 10:11:05.067 UTC,,Magnitude not reported
S1035g,S1035g,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-25 14:44:11.533892 UTC,1.8,MW 1.8
S1035f,S1035f,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-25 12:07:19.325869 UTC,1.7,MW 1.7
S1035e,S1035e,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-25 11:23:25.673609 UTC,,Magnitude not reported
T1035b,T1035b,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2021-10-25 11:14:53.667 UTC,,Magnitude not reported
S1035d,S1035d,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-25 09:56:03.697749 UTC,,Magnitude not reported
T1035a,T1035a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2021-10-25 09:30:13.717 UTC,,Magnitude not reported
S1035c,S1035c,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-25 09:20:29.31156 UTC,1.6,MW 1.6
S1035b,S1035b,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-24 20:34:17.145727 UTC,,Magnitude not reported
S1035a,S1035a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-24 17:44:11.777611 UTC,,Magnitude not reported
S1034e,S1034e,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-24 14:58:43.872285 UTC,2.2,MW 2.2
S1034d,S1034d,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-24 13:19:21.181562 UTC,1.9,MW 1.9
T1034b,T1034b,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2021-10-24 11:03:53.42 UTC,,Magnitude not reported
T1034a,T1034a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2021-10-24 10:03:11.87 UTC,,Magnitude not reported
S1034c,S1034c,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-24 09:42:58.41207 UTC,,Magnitude not reported
S1034b,S1034b,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-24 09:20:13.843379 UTC,2.0,MW 2.0
S1034a,S1034a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-23 18:21:42.66185 UTC,3.0,MW 3.0
S1033b,S1033b,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-23 12:45:11.793684 UTC,,Magnitude not reported
S1033a,S1033a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-23 11:30:14.962963 UTC,,Magnitude not reported
T1033a,T1033a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2021-10-23 10:09:21.22 UTC,,Magnitude not reported
S1032c,S1032c,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-22 10:45:21.182371 UTC,,Magnitude not reported
T1032b,T1032b,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2021-10-22 09:30:18.22 UTC,,Magnitude not reported
S1032b,S1032b,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-22 09:22:35.156002 UTC,2.5,MW 2.5
S1032a,S1032a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-22 09:02:54.827659 UTC,1.6,MW 1.6
T1032a,T1032a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2021-10-22 08:05:44.17 UTC,,Magnitude not reported
S1031c,S1031c,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-21 12:46:39.325365 UTC,2.0,MW 2.0
S1031b,S1031b,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-21 10:38:27.585685 UTC,,Magnitude not reported
T1031b,T1031b,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2021-10-21 09:51:27.47 UTC,,Magnitude not reported
S1031a,S1031a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-21 07:40:25.287904 UTC,1.6,MW 1.6
T1031a,T1031a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2021-10-21 07:06:29.42 UTC,,Magnitude not reported
S1030b,S1030b,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-20 10:27:41.963511 UTC,2.0,MW 2.0
S1030a,S1030a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-20 08:22:51.053546 UTC,1.5,MW 1.5
S1029b,S1029b,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-19 09:37:32.991128 UTC,2.1,MW 2.1
T1029a,T1029a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2021-10-19 05:48:34.618 UTC,,Magnitude not reported
S1029a,S1029a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-18 14:03:56.138651 UTC,,Magnitude not reported
S1028c,S1028c,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-18 11:34:59.944612 UTC,,Magnitude not reported
S1028b,S1028b,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-18 07:50:07.805327 UTC,1.9,MW 1.9
T1028b,T1028b,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2021-10-18 06:50:04.268 UTC,,Magnitude not reported
S1028a,S1028a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-18 06:08:40.336382 UTC,1.6,MW 1.6
T1028a,T1028a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2021-10-18 04:34:02.868 UTC,,Magnitude not reported
S1027e,S1027e,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-17 10:28:32.6552 UTC,,Magnitude not reported
S1027d,S1027d,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-17 09:21:49.211438 UTC,1.8,MW 1.8
S1027c,S1027c,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-17 08:28:10.541589 UTC,,Magnitude not reported
S1027b,S1027b,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-17 08:11:46.36252 UTC,1.6,MW 1.6
S1027a,S1027a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-17 06:20:23.45263 UTC,1.9,MW 1.9
T1027c,T1027c,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2021-10-17 05:59:52.818 UTC,,Magnitude not reported
T1027b,T1027b,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2021-10-17 04:24:43.918 UTC,,Magnitude not reported
T1027a,T1027a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2021-10-17 04:08:18.718 UTC,,Magnitude not reported
S1026e,S1026e,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-16 08:52:49.484819 UTC,1.6,MW 1.6
S1026d,S1026d,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-16 08:04:28.812436 UTC,1.9,MW 1.9
S1026c,S1026c,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-16 06:42:35.022933 UTC,2.1,MW 2.1
S1026b,S1026b,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-16 06:20:54.074321 UTC,,Magnitude not reported
S1026a,S1026a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-16 04:37:21.707258 UTC,,Magnitude not reported
T1026a,T1026a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2021-10-16 03:20:39.418 UTC,,Magnitude not reported
S1025g,S1025g,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-15 07:50:43.47769 UTC,2.2,MW 2.2
S1025f,S1025f,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-15 07:26:40.933803 UTC,,Magnitude not reported
S1025e,S1025e,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-15 07:00:26.355797 UTC,1.7,MW 1.7
S1025d,S1025d,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-15 06:13:19.8543 UTC,,Magnitude not reported
S1025b,S1025b,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-15 04:25:37.016054 UTC,,Magnitude not reported
T1025a,T1025a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2021-10-15 03:38:56.718 UTC,,Magnitude not reported
S1025a,S1025a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-14 10:20:36.502254 UTC,,Magnitude not reported
S1024c,S1024c,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-14 05:58:20.206396 UTC,2.0,MW 2.0
S1024b,S1024b,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-14 05:11:55.575002 UTC,1.7,MW 1.7
S1024a,S1024a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-14 04:05:14.913544 UTC,1.6,MW 1.6
T1024a,T1024a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2021-10-14 02:12:44.237 UTC,,Magnitude not reported
S1023c,S1023c,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-13 06:02:34.712956 UTC,1.9,MW 1.9
S1023b,S1023b,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-13 05:42:58.152914 UTC,,Magnitude not reported
S1023a,S1023a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-13 02:28:05.0614 UTC,1.7,MW 1.7
T1023a,T1023a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2021-10-13 01:14:43.237 UTC,,Magnitude not reported
S1022e,S1022e,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-12 07:48:33.70508 UTC,1.8,MW 1.8
S1022d,S1022d,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-12 05:22:37.275225 UTC,1.9,MW 1.9
S1022c,S1022c,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-12 02:53:17.511066 UTC,2.0,MW 2.0
S1022b,S1022b,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-12 02:06:53.469124 UTC,,Magnitude not reported
T1022b,T1022b,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2021-10-12 01:40:16.637 UTC,,Magnitude not reported
T1022a,T1022a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2021-10-12 00:16:25.287 UTC,,Magnitude not reported
S1022f,S1022f,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-11 08:46:47.950161 UTC,,Magnitude not reported
S1021a,S1021a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-11 04:54:33.104484 UTC,1.7,MW 1.7
T1021a,T1021a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2021-10-11 01:03:35.237 UTC,,Magnitude not reported
S1020d,S1020d,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-10 04:59:59.399544 UTC,1.8,MW 1.8
S1020c,S1020c,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-10 04:32:37.081431 UTC,1.8,MW 1.8
S1020b,S1020b,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-10 01:57:35.873235 UTC,1.7,MW 1.7
S1020a,S1020a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-10 00:38:58.497184 UTC,,Magnitude not reported
T1020a,T1020a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2021-10-09 23:14:34.137 UTC,,Magnitude not reported
S1019d,S1019d,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-09 04:04:57.977023 UTC,,Magnitude not reported
S1019c,S1019c,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-09 02:55:04.467897 UTC,,Magnitude not reported
S1019b,S1019b,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-09 01:49:26.911166 UTC,1.9,MW 1.9
T1019a,T1019a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2021-10-08 23:11:35.74 UTC,,Magnitude not reported
S1019a,S1019a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-08 06:14:30.325706 UTC,2.4,MW 2.4
S1018c,S1018c,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-08 00:32:00.377635 UTC,,Magnitude not reported
S1018b,S1018b,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-08 00:03:19.592479 UTC,,Magnitude not reported
T1018a,T1018a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2021-10-07 22:01:26.24 UTC,,Magnitude not reported
S1018a,S1018a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-07 08:31:52.62357 UTC,,Magnitude not reported
S1017d,S1017d,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-07 02:21:23.141588 UTC,,Magnitude not reported
S1017c,S1017c,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-07 00:42:24.859445 UTC,,Magnitude not reported
S1017b,S1017b,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-07 00:28:25.406294 UTC,,Magnitude not reported
T1017a,T1017a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2021-10-06 22:15:25.94 UTC,,Magnitude not reported
S1017a,S1017a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-06 22:12:19.313507 UTC,2.1,MW 2.1
S1016e,S1016e,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-06 03:22:48.85642 UTC,,Magnitude not reported
S1016d,S1016d,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-06 02:58:26.294947 UTC,,Magnitude not reported
S1016b,S1016b,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-05 21:59:07.941468 UTC,,Magnitude not reported
T1016a,T1016a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2021-10-05 21:40:21.54 UTC,,Magnitude not reported
S1016a,S1016a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-05 09:26:42.576676 UTC,1.8,MW 1.8
S1015e,S1015e,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-05 01:16:47.470231 UTC,1.9,MW 1.9
S1015d,S1015d,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-05 00:27:34.894115 UTC,,Magnitude not reported
S1015c,S1015c,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-04 22:09:28.890976 UTC,,Magnitude not reported
T1015a,T1015a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2021-10-04 21:31:00.74 UTC,,Magnitude not reported
S1015b,S1015b,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-04 21:18:57.946802 UTC,,Magnitude not reported
S1015a,S1015a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-04 20:22:54.592012 UTC,1.7,MW 1.7
S1014a,S1014a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-04 01:37:53.210977 UTC,1.9,MW 1.9
T1014b,T1014b,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2021-10-03 21:33:04.514 UTC,,Magnitude not reported
T1014a,T1014a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2021-10-03 19:15:57.864 UTC,,Magnitude not reported
S1013c,S1013c,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-03 01:14:33.004921 UTC,,Magnitude not reported
S1013b,S1013b,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-02 22:16:05.577032 UTC,1.9,MW 1.9
T1013b,T1013b,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2021-10-02 19:50:02.014 UTC,,Magnitude not reported
S1013a,S1013a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-02 19:31:44.956766 UTC,1.9,MW 1.9
T1013a,T1013a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2021-10-02 19:06:46.264 UTC,,Magnitude not reported
S1012e,S1012e,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-02 01:05:54.183524 UTC,1.9,MW 1.9
S1012d,S1012d,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-02 00:29:27.840413 UTC,3.3,MW 3.3
S1012c,S1012c,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-01 22:55:45.50958 UTC,,Magnitude not reported
S1012b,S1012b,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-01 21:06:42.451875 UTC,,Magnitude not reported
S1012a,S1012a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-01 20:50:28.076045 UTC,,Magnitude not reported
T1012a,T1012a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2021-10-01 19:20:18.064 UTC,,Magnitude not reported
S1011d,S1011d,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-10-01 00:13:54.74409 UTC,2.1,MW 2.1
S1011c,S1011c,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-09-30 23:16:16.21619 UTC,2.0,MW 2.0
S1011b,S1011b,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-09-30 19:44:30.665292 UTC,1.8,MW 1.8
S1011a,S1011a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-09-30 18:52:35.582829 UTC,,Magnitude not reported
T1011b,T1011b,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2021-09-30 18:28:49.764 UTC,,Magnitude not reported
T1011a,T1011a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2021-09-30 17:52:38.464 UTC,,Magnitude not reported
S1010b,S1010b,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2021-09-29 21:33:30.582121 UTC,,Magnitude not reported
